User_ID,Country,University,Qualification,Discipline,GPA
,india,Ns college of engineering and technology,Bachelors,computer science and engineering,63
,Bangladesh,MBSTU,Bachelors,Computer Science and Engineering,40
,india,iit bombay,Masters,Computer Science,9
,India,Galgotias College of Engineering and Technology,Bachelors,,electrical and electronics,,73
,Philippines,Datamex College of Saint Adeline,Bachelors,,Information Technology,100,
,india,no college,School,,no branch,,0
,Turkey,Tahri Mohamed university bechar Algeria,Bachelors,,automatic and informatic industrial,,75
,India,Sggs college,Bachelors,,Bachelor in science,,50
,India,central university of Jharkhand,Masters,,environmental science,,8
,India,"Sri Guru Tegh Bahadur Khalsa College, University of Delhi",Bachelors,,Computer Science,,80
,India,Delhi University,Bachelors,,Computer Science,,97
,India,"SGTB KHALSA ,",School,,BSC (HONS) COMPUTER SCIENCE,,8
,India,"Sgtb khalsa college,",Bachelors,Delhi University,Computer science,,85
,India,dayananda Sagar university,Bachelors,,commerce,,6
,indonesia,SMK kesehatan Karya Usadha Seririt,School,,nursing vocational,,80
,India,Bmsit,Bachelors,,Computer science,,75
,India,galgotias college of engineering and technology,School,,electronics and communication,,84
,Malaysia,I-Systems,School,,Occupational Safety and Health Officer,335,
,Viet Nam,Ho Chi Minh city university of technology,Bachelors,,Mechanical Engineering,,7
,india,RASHTRASANT TUKODOJI MAHARAJ UNIVERSITY NAGPUR,Bachelors,,BACHLOR OF ARTS,,80
,India,Devi ahaliya vishwavidyala indore,Masters,,Masters in economics,,72
,India,Somaiya college,Bachelors,,Bachelor in account and finance,,9
,india,st Joseph's degree and pg college,Bachelors,,bachelor of business administration,,89
,India,sri ram College of commerce,School,,economics,,90
,India,"Institute of Mathematics and Applications,Andharua ,Bhubaneswar ,Odisha",Masters,,M.Sc Mathematics with,Data Science7,
,United States,Florida Technology institute,Bachelors,,psychology,,38
,United States,cal poly Pomona,Bachelors,,aerospace engineering,,3
,India,AMU,School,,commerce,,90
,india,galgotias college of engineering and technology,Bachelors,,mechanical engineering,,70
,Canada,cape Breton University,Masters,,ENVIRONMENTAL science,,72
,India,"Galgotia College of Engineering And Technology , Greater Noida",Bachelors,,Mechanical Engineering,,67
,India,galgotias college of engineering and technology,Bachelors,,Mechanical engineering,,80
,India,"Pcte, LUDHIANA / Aibtm greater noida, Delhi.",Bachelors,,Diploma in bakery and Patisserie art technology,,8
,india,academy of maritime education and training,Bachelors,,marine engineering,,9
,India,Dwarkadas J Sanghvi College of Engineering,Bachelors,,Information technology,,78
,I dia,iim,School,,comp,100,
,India,Bineswar Brahma Engineering College,Bachelors,,Mechanical engineering,,76
,Cameroon,university of ngoa-ekelle,School,,physics,,2
,Morocco,Galilée,School,,Maths,,89
,India,AKTU,Bachelors,,Mechanical Engineering,,68
,Lebanon,USJ,Bachelors,,Electrical engineering,,75
,Nigeria,University of Abuja,400 level,,Banking and Finance,3.59,
,Egypt,Law/Cairo university,Bachelors,,Law,,80
,North Carolina,Fayetteville Technical Community College,School,,Digital Media,,3
,India,Ryan International School,School,,Science,,66
,India,MRAGR GOVT POLYTECHNIC VIZIANAGARAM,Bachelors,,Electrical And Electronics engineering,,78
,United States,North Central Texas College,Bachelors,,Business Management,,1
,INDIA,Galgotia college of engineering and technology.,Bachelors,Mechanical engineering,78
,United States of America,Red Rocks Community College,School,criminal justice,3
,United states,northeastern university,School,Pharmaceutical sciences,3
,United States,University of Arkansas at Pine Bluff,Bachelors,Forensic Chemistry,29
,India,AKTU,Bachelors,Computer Science,70
,Malaysia,University Malay,Bachelors,Mechanical,321
,india,new horizon college of engineering,Bachelors,mechanical engineering,8
,Iran,university of Azad Tehran North,Bachelors,Information Technology,73
,United states,university of Colorado denvrr,Bachelors,Art History,269
,usa,Diablo valley college,School,Japanese,3
,USA,University of memphis,Bachelors,architerture,25
,Kazakhstan,Kazakh-British Technical University,Masters,Petroleum Engineering,80
,Egypt,American international school,School,psychology,85
,New Zealand,Auckland University of Technology,Bachelors,English and New Media,4
,India,Amrita school of engineering,Bachelors,Mechanical engineering,76
,Malaysia,Politeknik Kota Kinabalu,School,Mechanical Engineering,92
,india,paavau,Bachelors,automobile,84
,Tunisia,ULiege,Doctorate,Animal genetics,99
,india,the oxfor college of engineering,Bachelors,electrical engineering,75
,Spain,Escola Superior Politècnica del Tecnocampus,School,Audiovisuals,8
,Rwanda,CMU Africa,Masters,Information Technology,77
,India,"SIES College Of Arts, Science and Commerce",Bachelors,Microbiology,79
,United States,csu,Masters,nursing,38
,United Kingdom,Anna University,Bachelors,Biotechnology,79
,India,institute of company secretary,Masters,company secretary,55
,Colombia,Mayor de San Bartolome,School,High School,85
,lebanon,i don t know,School,biologie,16
,india,kiit,Bachelors,electronics,8
,Paraguay,I.F.D,Bachelors,Maestria,5
,India,Regional Labour Institute,Masters,Industrial Safety,9
,india,mohanlal sukhadia,Bachelors,bcom,80
,India,Raj Kumar Goel,Bachelors,Electrical Engineering,8
,Colombia,MIT,School,Engeeniring,30
,India,MG UNIVERSITY,Bachelors,ENGLISH,8
,India,Techno India newtown,School,Electronic and communication,7
,India,"IILM AHL, JAIPUR",Masters,PGDM,80
,India,Dayananda sagar college of engineering,Masters,MBA,8
,India,Jesus and Mary College,Bachelors,Economics,8
,India,"NIT , Trichu",Bachelors,Instrumentation and control engineering,8
,Tanzania,usagara high school,School,"physics,chemistry and biology",85
,Romania,Aurel Vlaicu,Bachelors,Psychology,93
,Nepal,New Mexico Highlands School,School,IB course,93
,Canada,Westwood,School,Highschool,90
,scotland,university of strathclyde,Masters,mechanical engineering,70
,Bangladesh,sec,,Bachelors,computer science,371
,india,amity university,,Bachelors,BBA,6
,United States,Valdosta State,,Bachelors,Political Science,85
,india,University of Delhi,,Bachelors,BA,65
,United States,Seminole State College,,School,AA,3
,España,EUDE,,Masters,Business Administration,9
,India,"Sant Longowal Institute of Engineering and Technology, Punjab",,Bachelors,Computer Science and Engineering,65
,Morocco,Encg,,Masters,Commerce and Management,30
,Kenya,MTTI,,Bachelors,Civil engineering,90
,india,Aditya engineering college,,Bachelors,Information Technology,60
,Sudan,Omdurman Ahlia,,undergraduate,Arts,85
,South Africa,Vaal University of technology,,School,biotechnology,64
,India,"Jesus and Mary College, University of Delhi",,Bachelors,Political Science,7
,india,NIT AGARTALA,,Bachelors,chemical engineering,71
,India,"Srikrishna Arts and Science College, Coimbatore",,Bachelors,MHRM,71
,India,Pondicherry engineering college,,School,Electrical and electronics engineering,8
,India,Indo Global College of Engineering,,Bachelors,Computer Science,75
,Pakistan,Sbk women University,,Masters,English Literature,75
,Indian,miet college,,Bachelors,computer,50
,Israel,west virginia university,,Bachelors,exercise physiology,82
,India,Veer Narmad South Gujarat University,,School,Computer Science,60
,india,Jai Hind College,,Bachelors,Bcom And Commerce,70
,india,MIT,,Bachelors,mba,9
,United States,Embry Riddle Aeronautical University,,Bachelors,Rotary Wing Aeronautics,306
,India,Visvesvaraya National Institute of Technology,,Bachelors,Metallurgical and Materials Engineering,8
,India,The NorthCap University,,Bachelors,Mechanical Engineering,8
,India,Department of Commerce,,Bachelors,Bachelors of Business Administration,84
,India,IGNOU,,Masters,Development Studies,68
,South Africa,N/A,,School,Business,90
,india,city montessori school,,School,commerce with eco and legal studies,80
,Netherlands,University of Twente,,Masters,computer science,8/10
,India,Greater Noida Institute Of Technology,,Bachelors,Information Technology,72
,india,"Hans college of education, kotputli",,Bachelors,B.Sc+B.Ed,60
,Mongolia,75th highschool,,School,General,3
,United States,Carroll University,,Bachelors,Computer Science,88
,India,Delhi Technological University,,Bachelors,Electronics and communication Engineering,82
,india,kle,college,Bachelors,computers,5
,syria,syrian private university,,Bachelors,maste pharmacy,3
,India,Manipal Institute of Technology,,Masters,Computer Applications,4
,India,University of Delhi,,Bachelors,Computer Science,9
,United States of America,Washington state university,,Bachelors,Computer Science,279
,malaysia,upm,,Masters,software engineering,375
,India,SP Jain School of Global Managment,,Bachelors,BBA,85
,INDIA,Madan Mohan Malaviya University of Technology,,Bachelors,Computer Science,75
,India,Elphinstone college,Bachelors,arts,5
,Colombia,Taller 5,Bachelors,Interior design,70
,India,The Maharaja sayjirao University of Baroda,Masters,Mathematics (master),56
,India,feroz gandhi institute of engineering and technology,Masters,master of computer application,77
,india,Gidc engineering college,Bachelors,civil engineering,7
,india,iiit bbsr,Bachelors,computer engineering,7
,Bangladesh,Dhaka university,Masters,International Business,65
,India,TAMILNADU DR MGR UNIVERSITY,Bachelors,bachelor of Dental surgery,64
,India,SRMIST Chennai,Bachelors,Computer Science,82
,Russia,higher school of economics,Masters,population and development,70
,India,Shree L.R. tiwari college of engineering,Bachelors,Electronics and telecommunication,60
,Florida,valencia,Bachelors,ems,73
,india,icfai business school,Masters,MBA,7
,Oman,Punjab university,Bachelors,computer science,89
,New York,University Of New Haven,Bachelors,Music,3
,India,Banasthali Vidyapith,Bachelors,Bachelor of Business Administration,82
,Thailand,Stamford International University,,Creative Media Design,3
,India,arka university,Bachelors,business management,9.9
,united states,hibbing community college,School,therapy,3
,India,Sri Guru Gobind Singh College Of Commerce,Bachelors,B.Com(Hons.),63
,India,pune university,Masters,English Literature,67
,India,"center for management studies, Jain university",Bachelors,journalism and Mass communication,7
,India,Basaveshwar Engineering College,Bachelors,Computer Science,8
,India,Government College of engineering and textile technology,Bachelors,Computer Science,71
,jordan,university of Jordan,Bachelors,medical laboratory science,92
,India,Symbiosis Centre for Management Studies,Bachelors,BBA,8
,Spain,EASD,Bachelors,Graphic Design,75
,Brazil,University of São Pauko,Masters,Developmental Psychology,4
,Slovakia,Technical University of Kosice,Masters,Computer Aided Manufacturing,91
,Tunisia,Borj Cedria high school,School,Sciences,60
,India,Dayananda sagar university,Bachelors,Computer science engineering,72
,India,Sastra University in kumbakonam,Bachelors,Bachelor of science & Electronics and computer science,6
,India,SIRT,Bachelors,Computer Science,85
,India,Viva College of Diploma Engineering and Technology,Bachelors,Computer Engineering,70
,Pakistan,University of the Punjab Lahore,Bachelors,Commerce,53
,South Africa,Tsolo agriculture and rural development institute,School,Animal Health,80
,India,Delhi University,Bachelors,Commerce,56
,India,PGDAV COLLEGE UNIVERSITY OF DELHI,Bachelors,B A English Honours,61
,USA,UVU,School,tbd,4
,India,Maharaja Surajmal Institute,Bachelors,Bachelors of Computer Application,80
,India,Amrita school of engineering,Bachelors,aerospace engineering,85
,Costa Rica,Universidad de Costa Rica,Bachelors,Psychology,9
,india,bit Bangalore,School,Computer science,85
,Nigeria,Ahmadu Bello University,Bachelors,Human Kinetics,3
,morocco,ensa,Masters,cybersecutity,70
,Colombia,Universidad El Bosque,Bachelors,Environmental engeneering,82
,tunisia,laouina,School,economic,13
,Italy,Prof Hassan Raffa State Secondary School,School,Computer /,90
,Pakistan,Grammar High school,School,computer science,74
,India,"Jawaharlal Nehru Technological University, Hyderabad",Bachelors,Computer science,75
,United Kingdom,The University of Sheffield,Masters,General Engineering,68
,Romania,Babeș Bolyai University,Masters,International Development,10
,United States,University of Wisconsin,School,psychology,3
,India,Jawaharlal Nehru technological University,Bachelors,Mechanical engineering,72
,Lesotho,The Open university,School,medicine,80
,ballia,aary bhatt jhakadi enter midiaet college kasesar kasaundar ballia,School,science,123456
,Malaysia,University Malaysia Sarawak (UNIMAS),Bachelors,International economic,324
,China,China University of Geosciences,Master,Petroleum engineering,4
,India,Delhi University,School,Management Studies,92
,India,Guru Tegh Bahadur Institute Of Technology,Bachelors,Computer Science Engineering,85
,united Arab Emirates,heriot watt university,Bachelors,accountancy and finance,8
,INDIA,MVJ COLLEGE OF ENGINEERING,Bachelors,ELECTRONICS AND COMMUNICATION,87
,india,mumbai,Bachelors,mechanical,70
,France,PSL Université,Masters,Comparative Law,80
,INDIA,BAPATLA ENGINEERING COLLAGE,Bachelors,ELECTRICAL ENGINEERING,76
,Canada,CHARUSAT,Bachelors,civil engineering,92
,India,"Ramanujan College, Delhi University",Bachelors,Economics,
,India,"Maitreyi College, Delhi University",Bachelors,History,60
,India,IIM Raipur,Masters,MBA,7
,indonesiaq,universitas indonesia,Bachelors,electrical engineering,367
,India,Jaipuria,Masters,Post Graduate Diploma In Management,5
,india,sirt,School,computer science,85
,Tunisia,houcine bouzeaine,School,2science,100
,Indiya,University,School,B tech,57
,India,Manipal college,Masters,mcom,8
,India8. 77,"Ramanujan college, delhi university",Bachelors,B. A. hons. economics,84
,Sri Lanka,university of jaffna,Bachelors,computer science,3
,india,iit Bombay,Bachelors,computer science,10
,India,Dr Hari Singh Gour University Sagar,Masters,physics,65
